,label
38609,1
35074,1
24066,1
29151,0
20319,1
574,0
29349,1
37329,0
6286,0
37063,0
13148,0
7859,1
13814,1
13064,1
29418,1
22122,1
4871,0
1047,1
3110,1
17608,1
32393,1
26407,0
7667,1
30541,1
12403,0
34113,1
22140,0
39311,0
14532,0
37969,1
39615,0
23653,0
30886,0
30931,1
24774,1
38119,1
2173,1
3609,0
3027,1
18524,0
39863,1
36131,0
6257,1
10070,1
674,0
23348,1
11793,1
37792,1
3264,0
5688,0
22498,0
2489,0
9250,1
12022,1
21541,1
11269,1
11099,1
13969,1
2819,0
12001,0
18266,1
15999,0
36633,0
4105,1
1878,1
19985,0
39733,0
23192,0
39655,0
16572,1
1302,1
28154,1
4964,1
29458,1
6637,1
31453,1
29046,0
28184,1
33772,1
30347,1
2006,1
8603,1
24830,1
33271,1
30411,0
35448,0
6687,1
29728,0
21480,1
37457,0
14804,1
29472,1
29584,0
25841,0
11476,0
2447,0
3303,1
5871,1
31370,0
12365,0
12113,0
15361,1
28153,0
30893,0
3473,0
7695,1
9138,1
6671,1
27589,1
23530,0
583,0
22108,1
24513,1
13608,0
32303,1
8546,1
542,0
24205,0
1276,0
13022,0
21026,1
21179,0
40130,0
23511,0
21941,0
32831,1
1030,0
32509,0
24870,0
20352,1
872,0
19028,0
34009,0
30486,0
25041,1
36438,0
7328,1
11263,1
27110,1
21892,0
16792,0
9644,1
27748,0
29107,1
3213,0
17998,0
4957,0
37516,1
25136,0
31321,1
4993,0
5736,1
11538,1
14276,1
28334,0
31641,1
34149,0
21072,0
28550,1
34842,1
11494,0
29325,1
27054,0
38853,1
28782,0
23204,1
20077,0
10429,0
23715,0
1874,1
17714,0
8513,0
8653,1
25758,0
25388,1
33634,1
20494,1
33246,1
33,0
650,0
5182,1
25062,1
7740,1
19197,0
33312,0
5005,0
22265,0
22210,0
32506,1
30188,1
29269,1
5564,0
28972,1
30164,0
17243,1
33510,1
3638,1
7000,0
32917,1
13904,1
39941,1
18387,0
20129,1
257,1
20819,1
33860,1
3045,0
20161,1
31971,1
8557,1
23759,0
11994,1
13488,0
29132,1
21890,0
16262,1
30585,1
22545,0
20610,1
1939,1
4236,0
20117,0
38651,0
36895,0
2468,0
40467,1
7397,1
40135,1
6531,1
38618,0
14275,0
34192,0
16294,0
32368,1
13326,0
21046,1
34764,0
25915,1
24835,0
30136,1
13670,1
5507,1
30144,1
25145,1
1817,1
3023,0
37442,1
7472,0
38332,0
5094,1
4337,0
16188,0
20853,1
10631,0
3620,1
11846,1
21739,0
12706,1
37037,1
16115,0
15938,0
22457,1
7326,0
13836,0
36698,0
2252,1
37004,0
40285,1
27625,1
27415,0
17490,1
3256,1
35563,0
9328,0
9440,0
9946,0
18592,0
31573,0
37451,1
8672,0
14933,0
34726,0
21151,0
13199,1
10305,0
38074,1
20303,1
39977,0
25586,0
40089,0
32613,0
8175,0
36490,1
431,1
19365,1
38427,1
4037,1
9775,0
26084,0
4709,1
19316,1
7677,1
34876,1
811,0
31985,0
12805,0
24242,0
5826,1
7152,0
8918,1
18267,1
19113,0
37116,1
20945,0
36656,1
9838,0
9295,0
28859,1
19392,0
1011,1
9334,1
14237,1
37649,0
19791,0
18210,0
30127,1
35505,1
1024,0
13272,1
24775,1
4065,1
33671,0
19509,0
34522,1
27319,1
18411,0
8432,0
26709,1
14526,1
6138,1
4808,0
3858,1
26057,0
9626,1
5863,1
6082,1
3157,0
36069,1
28984,0
17271,1
18469,1
11132,1
14775,0
39048,0
33098,0
28240,1
31496,0
16155,1
1834,0
12608,0
629,1
4002,1
11828,0
35640,0
7271,1
25203,0
6438,1
9592,0
25590,0
13956,0
28101,0
34525,1
28987,0
20788,0
18568,1
14881,1
19858,0
13631,0
40264,1
11473,0
29512,1
18532,1
37370,0
24678,1
29383,0
22844,0
37927,1
3509,0
14424,1
36391,0
13390,0
33604,0
5096,1
40324,1
5588,1
12785,0
17641,0
3410,0
20537,1
38214,0
27437,0
6672,1
31604,0
8197,0
38607,1
19519,0
33967,1
36010,1
34398,1
38940,1
16026,1
1290,1
39867,1
2688,1
30542,0
36739,1
18679,1
36973,0
7484,1
3012,1
33744,1
17813,0
11291,1
12425,0
8010,1
22610,1
19649,0
29068,0
14627,1
34717,1
32750,0
37511,1
37183,1
37872,0
9853,1
17802,0
4186,0
13724,0
2714,1
20680,1
14049,0
8174,0
4345,1
12465,1
22932,0
6812,0
24516,1
6381,0
19831,0
24581,1
34011,1
39355,1
17452,0
18078,1
40383,0
13595,1
30660,0
7606,0
6775,1
3518,0
30234,1
11514,0
7175,0
32629,0
31403,0
29695,1
37170,1
5491,0
39614,1
13935,0
34686,1
4547,0
3677,0
22352,1
37376,1
32065,1
39173,1
24135,1
12325,0
8608,1
10779,1
3463,1
11326,1
18200,0
31239,0
1271,0
24735,0
28713,1
13173,1
29158,0
22216,1
3862,0
29049,1
17345,0
8121,0
2724,0
30082,1
32952,0
27806,0
6935,0
13862,1
1123,1
36750,0
2904,1
13086,1
28224,0
36511,1
20427,0
27613,1
14277,0
38457,0
11325,0
11808,1
30998,0
10203,0
16416,1
31582,0
19261,1
26822,0
24002,1
8516,1
22171,0
10322,0
32189,1
10661,1
3864,1
24055,0
24738,1
8971,0
9210,1
8127,1
27849,0
34371,1
30490,1
34237,0
21715,1
19234,0
17681,0
36740,1
11506,0
32700,0
17877,0
39812,0
32898,1
10722,1
25030,0
35582,1
6830,0
12281,1
5334,0
27270,0
29436,0
28624,0
11928,0
32692,1
16403,1
8534,0
21524,0
2214,1
8663,0
20050,0
14475,0
29712,0
13676,0
39187,1
17983,0
38043,0
39238,1
4991,0
3222,1
26349,1
32582,1
17099,1
34932,0
27582,0
34527,0
6836,1
32279,0
13953,0
37455,1
23425,0
14754,0
10914,0
30485,0
39429,1
26717,0
27708,1
8312,1
20495,0
37359,1
11693,1
13638,1
21347,1
4704,1
37713,0
36264,0
9504,0
4978,1
16551,1
32445,0
100,0
27091,1
6230,1
10337,0
35396,0
6151,1
36853,0
5403,1
38399,1
30053,0
15614,0
21496,0
22162,1
3440,1
3254,1
31866,0
32466,0
39846,0
39887,0
36665,1
1334,1
804,0
10927,1
20178,0
31294,1
40086,0
38589,0
30896,0
16584,0
4624,1
22702,0
14500,0
9195,0
32561,0
11679,0
35450,1
4969,1
26208,1
1966,1
5621,1
31621,1
11727,1
37591,0
26268,0
33880,1
12127,0
15431,1
23855,1
10868,0
27097,0
2070,0
8710,1
13589,1
37960,1
3062,1
14406,0
26352,1
9683,0
29498,1
31789,0
6673,0
13387,0
1322,1
1563,1
789,0
21324,0
35703,1
24919,0
3187,0
14786,0
30424,1
39600,0
23751,0
12228,1
32411,1
25524,0
3865,0
5175,1
2061,1
14218,0
36133,0
36000,1
30749,0
1964,1
5402,1
15518,0
19458,0
4446,0
280,1
31657,0
25326,1
39226,1
34659,1
1690,0
33212,0
8862,0
21298,1
26744,1
10235,0
38671,1
1429,1
2641,1
37941,0
15968,0
27864,0
10896,1
28925,1
35750,0
0,1
20394,0
9071,1
20990,0
13951,0
3200,0
6707,0
22199,0
39192,0
9413,1
23640,0
4916,1
18912,1
39182,1
35597,1
5006,0
12837,1
16290,0
12405,0
6883,1
7505,1
31578,1
35343,0
1569,1
7885,0
22261,1
32527,0
26607,1
14084,0
6407,1
20898,1
19145,0
12255,0
26550,1
19854,0
156,1
35821,1
16088,1
7996,1
31392,0
1266,0
19828,0
33842,0
13590,1
36004,1
14918,1
4459,1
7929,0
7374,0
23245,0
6639,1
14324,0
6064,1
33754,1
38202,0
10099,1
1393,0
2227,1
2959,0
10154,1
14894,0
35173,0
39806,1
37938,0
31538,1
5444,0
22567,0
40174,1
18712,1
8887,0
24092,1
36525,0
4961,0
8313,0
30913,1
20969,1
5236,1
26110,1
20807,1
4902,0
34771,1
7046,0
3355,1
39916,1
29645,1
30407,0
1625,1
28654,0
29835,0
28195,1
14058,0
14356,0
20989,1
2398,1
12034,0
39062,1
26294,1
31464,1
19002,0
33525,0
12947,0
12456,1
23542,1
38628,1
12548,0
18239,0
18783,0
37664,1
28318,1
20699,1
26960,1
4439,0
33326,1
24542,1
38695,0
28786,1
35354,0
37509,0
40476,0
15153,1
32587,1
31452,1
37089,1
23375,0
9676,1
34453,0
23479,1
11759,1
6815,1
3015,1
14875,0
28867,0
4894,1
26837,1
39014,1
24494,0
29286,0
19557,0
39012,1
30735,0
35092,0
17784,1
30402,0
26307,0
26850,0
14040,1
22442,1
4513,1
4596,1
1038,0
4206,1
13941,1
4755,0
37358,1
32721,0
21235,0
3562,1
24193,1
6198,1
4999,0
31214,0
10285,0
10149,0
29763,0
11799,1
35853,1
6795,0
25450,1
30812,0
36836,1
16235,0
34104,0
17396,1
403,0
28236,1
14889,0
4736,1
8451,1
13244,0
23269,0
9948,0
32910,1
38968,0
24769,0
36108,0
21394,1
1121,1
3459,1
9185,1
27546,1
39216,0
17039,1
16953,0
33906,1
31431,0
36946,1
17964,0
23160,0
554,0
33712,1
20412,0
21609,1
30849,0
28354,1
34175,1
7013,0
33196,1
4071,1
39870,0
572,0
6726,0
19272,0
8578,0
19295,0
4618,0
30530,1
8011,1
32039,1
905,0
13430,0
14365,1
25124,1
26975,1
19305,1
38801,0
16358,1
27058,0
32846,1
12162,1
4413,0
14697,0
30487,0
33118,1
34774,0
21212,1
13988,0
28697,0
24768,0
7997,1
3322,0
23843,0
18277,0
32912,1
4223,1
24303,0
12668,0
34553,1
25091,0
21634,1
33615,0
23832,0
22197,0
22853,1
247,0
15738,1
12848,1
37235,1
5422,1
15045,0
10004,0
15054,1
14313,0
33565,1
19851,1
9899,1
26012,0
23492,1
23081,1
4584,0
28486,1
9081,0
12220,0
35671,1
33034,0
28510,0
27833,1
14337,1
11235,0
37270,1
14014,1
30042,0
30878,1
33309,0
14223,0
9181,1
37192,0
16362,0
27017,0
8885,1
10023,0
34307,0
11112,1
23890,1
20935,0
20432,0
26391,0
17931,0
37512,0
18202,0
18367,1
5771,0
11513,0
24319,0
29324,0
28338,1
26941,1
34506,0
39898,1
6557,1
24726,0
8185,1
3172,0
11361,1
16900,1
20653,1
11271,1
10112,1
26237,0
3769,1
34038,0
32868,0
7486,0
31089,1
6042,0
23905,1
11483,0
5979,0
14174,1
38533,0
29601,0
4706,1
5107,1
35828,1
12657,1
17080,1
20849,0
15404,1
17521,1
17072,1
21484,0
39747,1
37513,1
25648,1
19376,0
40004,0
37137,1
23630,1
18954,1
24114,1
35363,1
39376,1
24711,0
13952,1
22227,0
27252,1
8072,1
17698,1
12761,0
18607,1
2508,1
32915,0
38264,0
24057,0
5496,1
9961,1
13475,0
26525,0
182,1
34137,0
26683,1
29916,1
15638,0
21318,0
31619,0
1371,0
14077,0
21789,0
288,1
17460,0
9707,0
9086,0
3492,1
10185,1
40441,1
832,0
25437,1
9846,0
35100,1
3848,1
36912,1
16674,1
4010,0
35898,1
30278,1
11462,1
19099,1
33507,0
20586,1
34459,1
167,1
39872,1
31925,1
5191,1
27492,1
29854,0
15178,1
17115,1
5500,0
8665,1
4484,0
25918,1
34328,1
15575,1
30295,0
6555,1
37959,0
14326,0
38254,0
23750,0
10124,1
9384,1
20634,1
27199,1
11753,0
5699,1
4070,0
4149,1
912,1
15102,1
32575,0
15983,0
17382,0
12493,1
7603,1
24901,0
6075,1
23209,0
32451,0
25014,1
25609,1
1035,1
9744,1
18301,1
18989,0
8,1
23557,0
34796,1
31493,0
34188,1
20795,1
8387,0
11196,1
8762,0
38260,0
31172,1
19331,0
39244,1
13692,0
25680,1
19559,1
16660,1
35824,0
39969,0
3522,0
9799,1
1680,1
23867,1
7261,0
8994,1
22724,0
27941,0
31350,0
26126,0
13369,0
16503,1
10044,0
4742,0
18659,1
14302,1
651,1
16613,1
7992,0
13950,1
26285,1
23368,1
33092,0
715,1
23560,1
5383,1
8553,0
6790,0
9607,0
34467,1
39477,1
32110,0
26089,0
2514,1
8497,0
31746,1
37780,0
36507,0
19067,0
22087,1
8255,0
30216,0
4497,1
37615,1
38744,1
10038,0
8910,0
35059,1
32690,1
7671,0
29993,0
28787,1
36747,1
14592,1
23059,0
19588,0
28681,0
35116,1
13319,0
17844,0
5554,1
19785,1
9251,1
12474,0
37955,1
16180,0
38373,0
37140,0
2156,0
7467,0
36051,0
18373,0
11680,0
20100,1
1857,1
25083,0
13297,0
28140,1
13766,1
24145,0
2495,1
26561,1
23200,1
3478,0
21257,1
21926,1
25325,0
28558,1
12749,0
21523,0
4987,1
37189,0
7520,0
38576,1
37548,1
30921,0
32593,0
19679,1
6140,1
36717,1
20204,0
3135,1
17599,0
35406,1
29285,1
5431,1
18795,0
39146,0
33577,1
26476,0
32448,0
39512,1
16430,1
10743,0
17036,1
27140,0
7842,0
15469,0
33338,0
36140,1
30258,0
28904,1
15101,1
6020,1
26328,0
33351,0
10822,0
34857,1
13085,1
33357,1
16851,0
17121,0
4424,1
199,1
4560,0
19732,1
4910,1
8236,1
33305,0
35465,1
27466,0
38228,1
28405,0
36940,0
37937,0
28829,1
16461,1
13762,1
30467,0
12105,1
33121,1
32830,1
34712,1
28139,1
32583,1
14802,1
8805,0
23684,1
32648,0
407,1
8538,0
1945,0
7469,1
14861,1
33055,0
24377,1
32889,0
13837,0
22660,1
1357,0
15010,0
20109,1
18707,1
26104,1
19161,1
24046,0
12917,0
25631,0
1414,1
27407,1
11681,1
12166,0
30650,0
33995,0
26033,1
18172,1
23026,1
32326,0
27511,1
10761,0
29810,0
8336,0
23257,1
34022,1
23826,0
20488,1
1050,1
17697,1
34765,0
22710,1
15215,1
9704,1
22285,1
33502,0
7542,1
34883,1
5803,0
13555,0
16634,1
3064,0
31329,0
32900,0
34122,0
38734,1
34124,0
10010,1
14443,0
21308,0
34329,1
18535,0
21197,0
40080,0
33366,0
33281,1
36149,1
9502,1
39700,0
9655,0
35365,0
28826,0
5623,0
24280,0
23374,1
33158,1
4821,0
30610,0
25330,1
34155,1
22325,1
25098,1
30228,1
3417,0
39547,1
33673,1
28907,0
4115,0
6051,0
34818,0
6623,1
983,0
12142,1
9084,0
40250,1
24731,1
13683,0
33093,1
37135,0
29597,1
12680,0
23791,1
35136,0
13710,1
25085,0
32236,1
21091,0
18478,0
37327,1
7104,1
2662,1
7255,1
10824,0
32973,0
28679,1
29616,0
34894,1
820,1
15112,0
10475,0
23001,1
26668,0
10408,1
25427,0
5210,1
39795,0
38705,0
21670,1
14522,1
33182,0
7786,1
31526,0
28003,0
29209,0
19927,0
6003,1
9390,0
14957,1
13158,1
30925,1
31164,1
12229,1
9507,0
26045,0
37971,1
33343,1
38281,0
24349,1
24418,1
1822,0
36475,0
28809,1
31741,0
5251,1
37776,1
36087,1
22543,0
14723,0
32679,0
39516,0
5720,0
32668,1
10373,1
1289,0
39151,1
30265,0
10328,0
22345,0
38176,0
9320,1
13135,0
16313,1
32880,1
36120,1
39125,0
19345,0
36338,1
8218,0
11993,1
24523,0
30532,1
284,1
30905,1
36594,1
5093,0
15801,0
8846,1
16620,1
16177,1
32494,0
12395,0
1604,1
32988,1
5917,0
26864,0
29255,1
8453,1
20667,1
12483,0
30671,0
33909,1
5187,0
110,1
2338,0
35312,0
25181,0
21130,1
31558,0
6498,1
9246,0
6025,0
24433,0
10645,1
25914,1
12428,0
31702,1
39569,1
18496,1
21367,0
656,1
14654,1
29066,1
9998,1
35530,1
20705,1
22583,0
31107,1
29358,0
23113,0
28329,1
36687,0
7085,0
33430,0
5456,0
31717,0
16055,0
26971,1
30491,1
20368,0
23997,1
3532,1
20589,1
12195,1
21925,1
19006,0
40474,1
30729,1
31602,0
5766,0
17585,1
12553,0
803,1
28503,1
2784,0
12753,0
19353,1
13096,1
17016,0
35265,0
24298,0
10883,1
31632,0
36105,0
7047,1
230,1
202,1
22018,0
39964,0
7690,1
23309,1
2334,1
15486,0
1489,1
20966,1
19730,0
24388,0
30230,0
6383,1
9214,1
27591,1
14934,1
9558,1
8688,1
18872,1
7417,0
20956,0
22944,0
21645,1
8628,1
10894,1
20457,1
19232,0
36431,1
29065,0
19048,1
29422,1
34963,1
39535,1
20387,0
4256,0
23628,1
4907,0
21469,1
14383,0
17571,1
29076,1
367,0
39097,0
34435,1
24324,0
14216,1
20088,1
9459,0
37687,1
13020,1
39275,1
8319,1
7554,0
11623,0
12754,0
34472,1
38804,0
24579,0
18671,1
36327,1
34696,1
30995,1
456,1
34184,0
26865,1
26729,0
14544,0
24263,1
22241,0
35325,0
1805,1
22913,1
30,0
13609,0
20616,0
24126,1
13137,1
12660,1
33071,0
8306,0
3162,1
13159,0
31739,1
23111,1
22550,0
13339,0
31123,1
28719,1
24996,1
1005,0
2700,1
3617,0
31920,1
39331,0
34449,1
38514,1
9112,0
31412,1
40395,0
9105,1
29807,1
4171,1
4687,1
16156,0
12590,1
2386,1
28349,0
19434,0
7587,0
24254,0
34015,0
7124,0
38885,1
3305,0
536,1
27944,1
1840,0
3778,0
10602,0
17028,0
21641,0
1718,1
40156,0
16386,1
39033,0
38685,0
9020,0
10739,1
964,1
17497,1
13913,1
21055,0
30378,0
29626,1
36776,1
20785,0
7839,0
38454,0
33387,1
1581,0
33704,0
17837,0
22750,0
10953,1
32742,0
2566,1
22945,1
6202,1
14272,0
3919,1
29934,0
16635,0
29613,1
2183,1
23886,0
10319,0
37881,1
37316,0
9570,1
28383,0
26053,1
379,1
289,0
32526,0
8029,0
34229,0
219,1
37501,0
4167,0
19136,1
34282,0
8670,1
22806,1
6635,0
3483,0
18282,1
25421,0
31229,1
38919,0
24697,0
35661,0
7488,1
13875,0
13564,0
25768,0
31319,1
10833,1
10205,1
39517,0
35843,0
26565,1
1540,1
36685,1
4125,0
39354,0
27551,0
12052,1
28218,1
13741,1
4976,0
35832,1
29206,0
26494,0
3371,1
2463,1
11987,0
23577,1
30830,0
24688,1
23971,1
27698,1
22714,1
24449,0
5545,0
22803,0
23514,1
5014,1
16570,0
2471,0
7262,1
13539,1
30159,0
35279,0
9646,1
32564,0
701,0
38312,0
3544,1
23801,1
20414,0
3347,0
15454,1
11388,0
1714,1
19512,1
22088,1
34355,0
24155,1
32512,1
7456,1
38105,1
11380,1
23868,1
38421,1
39186,1
39968,1
36385,0
16367,0
20716,1
2583,1
32489,1
9233,1
12951,0
15126,0
1729,1
6916,0
31121,0
19847,1
3971,0
15769,0
24759,1
2559,1
18162,0
6180,1
20450,1
3503,1
3366,0
28566,0
2684,0
35143,1
31096,0
20779,0
4935,0
17191,0
16437,0
19764,1
12410,1
29452,1
15411,0
24500,0
38858,0
32511,1
9456,0
13559,0
34309,0
38330,1
16769,0
30441,0
7940,0
36719,1
12764,1
9509,0
19660,0
30797,0
16356,0
25048,1
28250,0
16028,0
14638,0
20828,0
27451,0
10439,1
22929,1
32505,0
27385,1
3334,1
25813,0
5718,0
25189,1
7278,1
18204,0
40031,1
2171,0
6564,1
16253,1
32078,1
28542,1
17470,1
10123,0
17237,0
411,1
12891,0
26376,1
31108,0
20244,1
35224,0
21247,1
5973,1
7422,0
6239,0
1944,0
30822,1
21266,0
20784,1
14702,0
32426,0
31374,0
24810,0
15461,1
15146,1
17053,1
37214,1
22680,1
20091,1
20949,0
40165,1
17668,1
37440,0
11598,0
741,0
26726,0
28320,1
35763,0
103,0
8650,0
18633,0
24888,1
21079,0
25358,0
33479,0
34550,0
6745,1
13271,1
7558,1
1422,0
15712,0
2579,0
36834,1
33802,1
17995,1
34044,0
22338,1
25266,1
22825,1
28249,1
38519,0
30256,1
33657,0
15308,0
33269,0
27075,0
3686,0
291,0
7720,0
20544,1
19313,1
2085,0
37527,1
1584,1
6453,1
11747,0
29203,1
23189,0
38465,0
26130,1
39958,0
34537,1
26725,1
16418,0
20731,1
1765,0
21035,1
30415,1
17720,1
26196,1
17846,0
16096,1
29895,0
4303,1
30517,0
22992,0
17979,1
8868,1
19211,1
7976,1
18386,1
5878,0
25073,0
32514,0
24638,0
31019,1
5894,1
35980,1
28785,1
26101,1
16185,1
4104,0
12506,0
7926,0
20007,0
7001,1
36666,0
33433,1
29205,1
2797,0
26108,0
7430,1
12236,0
7225,1
35812,0
38041,1
12377,0
6308,0
36110,0
40231,1
17471,1
24797,0
1216,1
2549,1
11773,0
37702,1
27687,0
26919,1
16342,1
2089,0
31793,0
4739,1
4286,0
19265,1
25695,1
14617,1
10688,1
37754,0
16435,1
16731,0
38029,0
27170,0
12139,1
24960,0
4438,0
10557,1
23158,1
7202,1
539,1
4702,1
1827,1
5453,0
8832,1
13744,1
32243,0
19046,1
26142,0
30754,0
1870,0
40037,0
19443,0
16711,1
40301,0
10581,0
27814,1
26191,0
14317,0
11524,1
12209,1
38964,1
34017,0
5927,1
28593,0
4678,0
28685,1
188,0
31522,1
31791,0
28281,0
27231,1
36683,0
17935,0
12273,0
23260,0
30559,1
21350,0
37240,1
27816,0
26985,0
12232,1
19429,1
9804,0
33774,0
1202,0
36055,0
26859,1
12768,0
21163,1
7841,1
25449,0
231,1
2258,0
25861,1
5648,1
9514,0
39034,0
30758,1
37999,0
14257,0
26366,0
12583,0
34677,1
14696,1
37385,0
36460,0
18428,1
28209,1
19609,0
17113,1
3308,0
21656,0
34557,0
23271,0
29696,0
8114,0
19092,1
9053,0
3978,1
13215,1
18801,1
35698,1
37677,0
29554,1
16293,0
714,1
3863,1
20482,0
17982,1
36587,0
9811,1
6740,0
11420,1
5259,0
20560,0
12530,0
32325,0
21897,1
31032,1
4840,0
26780,0
24076,1
31283,0
5164,1
2221,0
17136,1
6538,1
39380,1
8999,1
21145,1
17777,1
6534,1
23883,1
19719,1
23107,0
24793,1
2687,0
8704,1
13963,1
14100,0
13592,1
21938,1
2178,0
31949,1
31682,0
40206,1
28468,1
20632,0
39582,0
1897,1
12014,0
39768,0
12825,0
1608,0
24049,0
25673,0
26534,1
28971,0
22811,0
33381,0
11378,1
11891,0
15499,1
27261,1
8903,1
29387,1
27320,0
33609,1
29784,0
23907,0
14843,1
31343,0
5589,1
20134,1
38627,1
20532,1
6632,0
10933,1
34874,0
33778,0
7747,1
14783,1
19910,1
4628,0
11147,0
23587,1
5625,0
9124,1
7106,0
9173,1
31271,0
22214,1
27505,1
29667,0
24925,1
33450,0
23689,0
3101,0
39934,0
10009,0
5517,0
2762,0
19098,1
4807,1
38146,0
23842,1
13643,0
27408,1
124,1
13841,0
11000,0
10385,0
35058,0
23717,0
34210,1
33206,1
19155,0
25679,0
2704,0
8759,0
19837,0
8139,0
14401,1
19242,0
9871,1
25722,0
17431,0
14667,0
8096,0
39157,1
29360,0
7962,0
33806,0
38179,0
1705,0
9434,0
11358,0
39895,0
32486,1
39253,0
28575,0
38420,1
5678,1
15274,1
1470,1
13812,0
22272,0
24219,1
30464,0
16297,1
16397,0
9212,1
1642,1
37813,0
14127,1
6052,0
10159,0
39372,1
3494,0
4320,1
39685,0
23451,0
21601,0
22607,0
12980,1
28842,0
5976,0
6460,0
24498,1
10325,1
28203,0
3426,0
20148,1
30156,1
15676,1
29662,0
27448,1
16793,1
33217,1
30547,0
2088,0
6322,1
18558,1
37255,1
40202,1
1873,0
21557,0
8485,1
6120,1
8398,1
7459,1
14003,0
2485,1
29620,0
14833,1
31834,1
299,1
33347,1
33370,0
9904,0
14594,0
4293,1
21098,1
16580,1
4509,1
19263,1
6462,0
12370,1
36491,1
3668,1
22334,1
26612,1
28818,1
26065,0
13790,1
6947,1
5985,0
8865,1
35309,0
32343,1
25407,1
15770,0
19518,1
6517,1
7930,0
13693,0
25800,1
16179,0
34891,1
18780,1
18422,1
12241,0
27549,0
3482,1
6755,0
14525,0
24224,0
8696,1
13981,0
39278,0
26272,1
31420,1
20535,1
17808,1
14469,1
752,0
25787,0
25665,1
10572,1
10342,1
27665,1
25812,0
40283,1
7102,1
11740,1
9926,1
4788,0
36729,0
9805,1
15826,1
7286,1
612,0
9339,0
32751,1
33792,0
11044,1
25268,1
10260,1
7098,0
38064,0
12850,1
25508,0
1474,0
4277,0
28709,1
22855,1
31201,1
7064,1
3995,1
11974,1
19011,0
24892,1
21165,0
3552,0
10228,1
10587,0
37716,0
39800,1
15384,0
26225,1
13632,0
40091,0
11393,0
23210,1
27143,0
12806,0
13355,0
3939,1
28442,0
24232,1
9542,0
35321,1
13333,0
16809,1
24493,1
14835,0
7138,0
9406,0
22230,0
5879,1
3711,1
10462,1
25979,0
14822,0
12988,0
28317,1
25472,0
7668,0
28532,0
12514,0
4397,1
21275,0
2166,0
23719,0
36355,1
22086,0
5952,0
3284,1
38892,1
3884,0
22810,1
3658,0
9813,0
16387,0
27247,0
23626,1
2181,1
24342,1
36644,0
21375,0
13290,1
16114,1
5407,1
38375,1
37769,1
13748,0
23320,1
31044,0
13169,1
13730,0
36878,0
33262,1
29357,0
2991,1
39519,0
15632,1
21701,1
20631,1
31396,1
40158,0
14465,0
28711,1
24943,0
22826,1
37444,1
7647,0
32645,0
36127,0
35752,1
5260,0
14572,1
35287,0
1947,0
13650,1
22593,1
34562,1
10018,1
29694,0
16728,0
476,0
1612,0
2293,1
29478,0
12287,1
23441,1
25327,1
20486,0
26003,0
36879,1
1026,0
14247,0
12860,0
14001,0
25210,1
18863,1
24923,1
28893,1
12457,1
30833,0
2535,1
30161,1
24839,1
24113,0
13607,0
7161,0
10189,0
34929,0
29356,1
22665,0
13401,0
35,1
1730,1
13133,0
3180,1
7538,1
3481,0
1471,0
38366,1
20027,1
31372,0
39802,0
7544,0
24698,0
9654,1
30350,1
9614,0
2333,0
9189,1
14422,1
26994,0
29555,1
9576,0
3152,1
25306,0
13899,0
37115,1
28941,0
31082,0
26357,0
349,1
39122,0
5116,1
5731,1
29606,0
1985,1
27086,1
5461,1
2038,1
10586,0
22892,1
20817,0
9844,1
22544,0
28336,1
35653,1
23146,0
3940,1
7790,0
382,1
3169,1
21084,1
25355,0
17220,0
31672,1
39090,1
23768,0
30185,1
2870,1
26669,0
29828,1
7748,1
16752,0
7406,0
38948,1
31998,1
10605,1
5825,1
14262,0
16987,1
12756,0
31062,0
8892,1
7627,0
802,1
3505,1
6699,0
18009,1
17356,1
9547,0
37785,0
18879,1
38409,1
16230,1
37637,1
39984,1
31450,0
21388,0
26269,0
31103,1
25297,1
18823,1
8842,1
6235,0
23134,0
11794,1
38293,1
10291,1
3831,0
3953,1
15546,0
27179,1
2595,1
6100,1
11827,0
30432,0
33140,1
20087,0
4778,0
33959,1
19993,0
2408,1
18796,1
39774,1
20899,0
24095,1
11010,1
38951,1
6552,0
14004,0
31902,1
213,1
7726,0
23266,1
30242,1
22645,0
13997,1
16948,1
20753,1
208,1
19593,1
6886,1
30390,1
18092,1
14956,1
38453,1
29473,0
11276,0
27481,0
24844,0
40262,0
30767,0
1747,1
4147,0
16749,1
26102,1
36242,1
2703,0
32777,0
16723,1
21474,0
15466,0
15695,1
9272,0
6241,0
5437,0
6115,0
1554,0
34811,1
10944,1
37032,1
36646,1
24737,0
13789,1
14338,0
23258,0
1666,0
37750,0
3993,0
16380,1
12772,1
31631,1
24458,0
24082,1
25197,0
3270,0
5300,0
19246,1
13499,1
24293,0
39987,1
9579,0
15543,0
12129,1
25644,0
221,0
39403,0
16831,0
31424,0
10381,0
31446,0
29064,0
6586,0
11983,0
34120,1
2891,0
34599,1
37760,1
15943,1
23079,1
36911,1
13090,0
9006,1
34377,1
22055,0
18117,0
26447,1
16606,1
13774,0
25253,1
28252,1
35756,0
8992,0
18817,1
25038,1
13486,1
39436,0
12778,0
27317,1
33354,1
14112,0
9555,0
34590,0
33185,0
40181,1
7918,1
13024,1
19834,1
20192,0
22382,0
11180,1
283,0
34162,1
35045,0
34829,0
28446,1
40133,0
2250,1
2259,1
22900,1
3139,0
22930,0
35079,1
9789,1
20438,1
40216,1
11188,0
21748,1
7907,0
29136,1
1628,1
22572,0
23138,0
9939,0
22379,1
35913,1
